group,id,tick,x,y,vx,vy,rotation,depth,local_depth,local_surface,overlap,caps,unresolved,displaced
godot-controls-final,037-barrel-Sand-flat-s00,961,141.78662109375,569.0009765625,-0.224158972501755,1.97381722927094,-5.46463706996292e-05,384.001195137531,384.001195137531,192.0,74,9202,74976,121
godot-controls-final,037-barrel-Sand-flat-s00,1021,141.78662109375,569.0009765625,-0.2241590321064,1.97381722927094,-5.44339636689983e-05,384.001194287984,384.001194287984,192.0,74,9753,79416,121
godot-controls-final,037-barrel-Sand-flat-s00,1081,141.78662109375,569.0009765625,-0.22415916621685,1.97381722927094,-5.42243469681125e-05,384.001193449597,384.001193449597,192.0,74,10313,83856,121
godot-controls-final,037-barrel-Sand-flat-s00,1141,141.78662109375,569.0009765625,-0.224159449338913,1.97381722927094,-5.40125474799424e-05,384.001192602479,384.001192602479,192.0,74,10869,88296,121
godot-controls-final,037-barrel-Sand-flat-s00,1201,141.78662109375,569.0009765625,-0.224159389734268,1.97381722927094,-5.38007298018783e-05,384.001191755288,384.001191755288,192.0,74,11423,92736,121
godot-controls-final,037-barrel-Sand-flat-s00,1261,141.78662109375,569.0009765625,-0.224159702658653,1.97381711006165,-5.35900544491597e-05,384.001190912666,384.001190912666,192.0,74,11981,97176,121
godot-controls-final,037-barrel-Sand-flat-s00,1321,141.78662109375,569.0009765625,-0.224159836769104,1.97381711006165,-5.33786151208915e-05,384.001190066988,384.001190066988,192.0,74,12532,101616,121
godot-controls-final,037-barrel-Sand-flat-s00,1381,141.78662109375,569.0009765625,-0.224160045385361,1.97381711006165,-5.31664918526076e-05,384.001189218574,384.001189218574,192.0,74,13090,106056,121
godot-controls-final,037-barrel-Sand-flat-s00,1441,141.78662109375,569.0009765625,-0.224160462617874,1.97381687164307,-5.29557000845671e-05,384.001188375485,384.001188375485,192.0,74,13643,110496,121
godot-controls-final,037-barrel-Sand-flat-s00,1501,141.78662109375,569.0009765625,-0.22416065633297,1.97381687164307,-5.27449701621663e-05,384.001187532643,384.001187532643,192.0,74,14197,114936,121
godot-controls-final,037-barrel-Sand-flat-s00,1561,141.78662109375,569.0009765625,-0.224160820245743,1.97381687164307,-5.25329742231406e-05,384.001186684738,384.001186684738,192.0,74,14753,119376,121
godot-controls-final,037-barrel-Sand-flat-s00,1621,141.78662109375,569.0009765625,-0.224160939455032,1.97381687164307,-5.23208436788991e-05,384.001185836293,384.001185836293,192.0,74,15305,123816,121
godot-controls-final,037-barrel-Sand-flat-s00,1681,141.78662109375,569.0009765625,-0.224157124757767,1.9738175868988,-5.21091424161568e-05,384.001184989566,384.001184989566,192.0,74,15863,128256,121
godot-controls-final,037-barrel-Sand-flat-s00,1741,141.78662109375,569.0009765625,-0.224157273769379,1.9738175868988,-5.18972883583047e-05,384.001184142227,384.001184142227,192.0,74,16415,132696,121
godot-controls-final,037-barrel-Sand-flat-s00,1800,141.78662109375,569.0009765625,-0.224159836769104,1.97381711006165,-5.34788523509633e-05,384.001190467899,384.001190467899,192.0,74,16964,137062,121
godot-controls-final,038-barrel-Sand-flat-s00,1,144.0,171.015991210938,0.0,1.52896249294281,0.0,0.0,0.0,192.0,0,0,0,0
godot-controls-final,038-barrel-Sand-flat-s00,60,143.783325195313,213.251251220703,-1.30109548568726,93.0259552001953,0.0,28.2512512207031,29.2512512207031,191.0,112,151,1188,78
godot-controls-final,038-barrel-Sand-flat-s00,61,143.761657714844,214.817687988281,-1.30596911907196,95.6688766479492,0.0,29.8176879882813,30.8176879882813,191.0,112,155,1290,84
godot-controls-final,038-barrel-Sand-flat-s00,121,143.484741210938,367.445251464844,1.79633009433746,201.145797729492,0.0,182.445251464844,183.445251464844,191.0,112,594,9145,94
godot-controls-final,038-barrel-Sand-flat-s00,181,143.105972290039,569.0009765625,0.00399589678272605,1.49999499320984,6.61496869724942e-06,384.001003022222,385.001003022222,191.0,61,1750,17263,145
godot-controls-final,038-barrel-Sand-flat-s00,241,143.105972290039,569.0009765625,0.0102711766958237,1.49070453643799,8.35886112326989e-06,384.0010099977,385.0010099977,191.0,61,2320,20923,145
godot-controls-final,038-barrel-Sand-flat-s00,300,143.105072021484,569.0009765625,0.0102702546864748,1.49070477485657,6.25503480478073e-06,384.001001582502,385.001001582502,191.0,61,2877,24522,145
godot-controls-final,038-barrel-Sand-flat-s00,301,143.105056762695,569.0009765625,0.0102728456258774,1.4907044172287,6.94727486916236e-06,384.001004351431,385.001004351431,191.0,61,2887,24583,145
godot-controls-final,038-barrel-Sand-flat-s00,361,143.104141235352,569.0009765625,0.0102705806493759,1.49070465564728,5.53553763893433e-06,384.000998704543,385.000998704543,191.0,61,3454,28243,145
godot-controls-final,038-barrel-Sand-flat-s00,421,143.103225708008,569.0009765625,0.0102711468935013,1.49070453643799,4.12349618272856e-06,384.000993056425,385.000993056425,191.0,61,4018,31903,145
godot-controls-final,038-barrel-Sand-flat-s00,481,143.102310180664,569.0009765625,0.0102728251367807,1.4907044172287,7.00569489708869e-06,384.001004585108,385.001004585108,191.0,61,4586,35563,145
godot-controls-final,038-barrel-Sand-flat-s00,541,143.10139465332,569.0009765625,0.0102704307064414,1.49070465564728,5.59447698833537e-06,384.000998940298,385.000998940298,191.0,61,5154,39223,145
godot-controls-final,038-barrel-Sand-flat-s00,601,143.100479125977,569.0009765625,0.010271092876792,1.49070453643799,4.18261788581731e-06,384.00099329291,385.00099329291,191.0,61,5720,42883,145
godot-controls-final,038-barrel-Sand-flat-s00,661,143.099563598633,569.0009765625,0.0102728502824903,1.4907044172287,7.06581295162323e-06,384.001004825577,385.001004825577,191.0,61,6287,46543,145
godot-controls-final,038-barrel-Sand-flat-s00,721,143.098648071289,569.0009765625,0.0102705489844084,1.49070465564728,5.65367690796847e-06,384.000999177096,385.000999177096,191.0,61,6852,50203,145
godot-controls-final,038-barrel-Sand-flat-s00,781,143.097732543945,569.0009765625,0.0102711031213403,1.49070453643799,4.24243262386881e-06,384.000993532168,385.000993532168,191.0,61,7419,53863,145
godot-controls-final,038-barrel-Sand-flat-s00,841,143.096817016602,569.0009765625,0.0102727981284261,1.49070453643799,7.12472410668852e-06,384.001005061219,385.001005061219,191.0,61,7987,57523,145
godot-controls-final,038-barrel-Sand-flat-s00,901,143.095901489258,569.0009765625,0.0102704865857959,1.49070465564728,5.71240707358811e-06,384.000999412014,385.000999412014,191.0,61,8554,61183,145
godot-controls-final,038-barrel-Sand-flat-s00,961,143.094985961914,569.0009765625,0.0102711170911789,1.49070453643799,4.30000909545925e-06,384.000993762472,385.000993762472,191.0,61,9121,64843,145
godot-controls-final,038-barrel-Sand-flat-s00,1021,143.09407043457,569.0009765625,0.0102727916091681,1.49070453643799,7.18319188308669e-06,384.001005295087,385.001005295087,191.0,61,9686,68503,145
godot-controls-final,038-barrel-Sand-flat-s00,1081,143.093154907227,569.0009765625,0.0102704521268606,1.49070465564728,5.77147784497356e-06,384.000999648295,385.000999648295,191.0,61,10253,72163,145
godot-controls-final,038-barrel-Sand-flat-s00,1141,143.092239379883,569.0009765625,0.0102710044011474,1.49070453643799,4.35858373748488e-06,384.000993996768,385.000993996768,191.0,61,10821,75823,145
godot-controls-final,038-barrel-Sand-flat-s00,1201,143.091323852539,569.0009765625,0.0102726593613625,1.49070453643799,7.24101801097277e-06,384.001005526389,385.001005526389,191.0,61,11387,79483,145
godot-controls-final,038-barrel-Sand-flat-s00,1261,143.090408325195,569.0009765625,0.0102703701704741,1.49070465564728,5.82919756197953e-06,384.000999879171,385.000999879171,191.0,61,11955,83143,145
godot-controls-final,038-barrel-Sand-flat-s00,1321,143.089492797852,569.0009765625,0.010270974598825,1.49070453643799,4.41677866547252e-06,384.000994229546,385.000994229546,191.0,61,12521,86803,145
godot-controls-final,038-barrel-Sand-flat-s00,1381,143.088577270508,569.0009765625,0.0102726873010397,1.49070453643799,7.30008787286351e-06,384.001005762665,385.001005762665,191.0,61,13087,90463,145
godot-controls-final,038-barrel-Sand-flat-s00,1441,143.087661743164,569.0009765625,0.0102704530581832,1.49070465564728,5.88859438721556e-06,384.001000116756,385.001000116756,191.0,61,13656,94123,145
godot-controls-final,038-barrel-Sand-flat-s00,1501,143.08674621582,569.0009765625,0.0102709569036961,1.49070453643799,4.47636693934328e-06,384.000994467898,385.000994467898,191.0,61,14222,97783,145
godot-controls-final,038-barrel-Sand-flat-s00,1561,143.085830688477,569.0009765625,0.0102726761251688,1.49070453643799,7.35953926778166e-06,384.001006000468,385.001006000468,191.0,61,14789,101443,145
godot-controls-final,038-barrel-Sand-flat-s00,1621,143.084915161133,569.0009765625,0.0102702798321843,1.49070477485657,5.94715447732597e-06,384.001000350994,385.001000350994,191.0,61,15356,105103,145
godot-controls-final,038-barrel-Sand-flat-s00,1681,143.083999633789,569.0009765625,0.0102710705250502,1.49070453643799,4.53577649750514e-06,384.000994705534,385.000994705534,191.0,61,15922,108763,145
godot-controls-final,038-barrel-Sand-flat-s00,1741,143.083084106445,569.0009765625,0.0102726183831692,1.49070453643799,7.41847907193005e-06,384.001006236224,385.001006236224,191.0,61,16489,112423,145
godot-controls-final,038-barrel-Sand-flat-s00,1800,143.082183837891,569.0009765625,0.0102706849575043,1.49070465564728,5.31454725205549e-06,384.00099782059,385.00099782059,191.0,61,17047,116022,145
godot-controls-final,039-barrel-Sand-flat-s00,1,144.0,171.015991210938,0.0,1.52896249294281,0.0,0.0,0.0,192.0,0,0,0,0
godot-controls-final,039-barrel-Sand-flat-s00,60,143.918762207031,213.091232299805,-0.483584076166153,85.5588302612305,0.0,28.0912322998047,30.0912322998047,190.0,112,156,842,44
godot-controls-final,039-barrel-Sand-flat-s00,61,143.910705566406,214.533218383789,-0.649914741516113,87.7185134887695,0.0,29.5332183837891,31.5332183837891,190.0,112,156,940,54
godot-controls-final,039-barrel-Sand-flat-s00,121,142.885559082031,353.127960205078,-0.561364650726318,179.63037109375,0.0,168.127960205078,169.127960205078,191.0,112,519,8547,92
godot-controls-final,039-barrel-Sand-flat-s00,181,141.751586914063,568.162719726563,-0.920963823795319,248.329650878906,0.0,383.162719726563,384.162719726563,191.0,112,1428,16921,92
godot-controls-final,039-barrel-Sand-flat-s00,241,141.752685546875,569.0009765625,-0.215054988861084,0.950744807720184,-5.3898027545074e-05,384.001192144443,385.001192144443,191.0,68,2448,21565,136
godot-controls-final,039-barrel-Sand-flat-s00,300,141.75358581543,569.0009765625,-0.215055555105209,0.95074474811554,-5.27615375176538e-05,384.001187598907,385.001187598907,191.0,68,3427,25577,136
godot-controls-final,039-barrel-Sand-flat-s00,301,141.753601074219,569.0009765625,-0.215056657791138,0.950744330883026,-5.47808012925088e-05,384.001195675202,385.001195675202,191.0,68,3444,25645,136
godot-controls-final,039-barrel-Sand-flat-s00,361,141.754516601563,569.0009765625,-0.21505631506443,0.95074450969696,-5.13682862219866e-05,384.001182026409,385.001182026409,191.0,68,4432,29725,136
godot-controls-final,039-barrel-Sand-flat-s00,421,141.755432128906,569.0009765625,-0.215055793523788,0.95074462890625,-5.22516093042213e-05,384.001185559381,385.001185559381,191.0,68,5425,33805,136
godot-controls-final,039-barrel-Sand-flat-s00,481,141.75634765625,569.0009765625,-0.215055406093597,0.950744807720184,-5.31340265297331e-05,384.001189088725,385.001189088725,191.0,68,6418,37885,136
godot-controls-final,039-barrel-Sand-flat-s00,541,141.757263183594,569.0009765625,-0.215055003762245,0.950744807720184,-5.40168730367441e-05,384.00119261978,385.00119261978,191.0,68,7409,41965,136
godot-controls-final,039-barrel-Sand-flat-s00,601,141.758178710938,569.0009765625,-0.215056627988815,0.950744330883026,-5.48992793483194e-05,384.001196149069,385.001196149069,191.0,68,8402,46045,136
godot-controls-final,039-barrel-Sand-flat-s00,661,141.759094238281,569.0009765625,-0.215056300163269,0.950744450092316,-5.14866769663058e-05,384.00118249993,385.00118249993,191.0,68,9392,50125,136
godot-controls-final,039-barrel-Sand-flat-s00,721,141.760009765625,569.0009765625,-0.215055659413338,0.95074462890625,-5.23696617165115e-05,384.001186031548,385.001186031548,191.0,68,10390,54205,136
godot-controls-final,039-barrel-Sand-flat-s00,781,141.760925292969,569.0009765625,-0.215055361390114,0.950744807720184,-5.32532321813051e-05,384.001189565503,385.001189565503,191.0,68,11380,58285,136
godot-controls-final,039-barrel-Sand-flat-s00,841,141.761840820313,569.0009765625,-0.21505481004715,0.950744867324829,-5.41355293535162e-05,384.00119309436,385.00119309436,191.0,68,12377,62365,136
godot-controls-final,039-barrel-Sand-flat-s00,901,141.762756347656,569.0009765625,-0.215056568384171,0.950744390487671,-5.50190270587336e-05,384.001196628013,385.001196628013,191.0,68,13369,66445,136
godot-controls-final,039-barrel-Sand-flat-s00,961,141.763671875,569.0009765625,-0.215056076645851,0.950744450092316,-5.16061336384155e-05,384.001182977713,385.001182977713,191.0,68,14364,70525,136
godot-controls-final,039-barrel-Sand-flat-s00,1021,141.764587402344,569.0009765625,-0.215055599808693,0.95074462890625,-5.24893912370317e-05,384.001186510422,385.001186510422,191.0,68,15357,74605,136
godot-controls-final,039-barrel-Sand-flat-s00,1081,141.765502929688,569.0009765625,-0.21505531668663,0.95074474811554,-5.33720121893566e-05,384.001190040579,385.001190040579,191.0,68,16349,78685,136
godot-controls-final,039-barrel-Sand-flat-s00,1141,141.766418457031,569.0009765625,-0.215054795145988,0.950744807720184,-5.42549860256258e-05,384.001193572141,385.001193572141,191.0,68,17338,82765,136
godot-controls-final,039-barrel-Sand-flat-s00,1201,141.767333984375,569.0009765625,-0.215056538581848,0.950744390487671,-5.51374287169892e-05,384.001197101574,385.001197101574,191.0,68,18331,86845,136
godot-controls-final,039-barrel-Sand-flat-s00,1261,141.768249511719,569.0009765625,-0.215056285262108,0.95074450969696,-5.17244334332645e-05,384.00118345087,385.00118345087,191.0,68,19321,90925,136
godot-controls-final,039-barrel-Sand-flat-s00,1321,141.769165039063,569.0009765625,-0.215055614709854,0.95074462890625,-5.26073308719788e-05,384.001186982137,385.001186982137,191.0,68,20310,95005,136
godot-controls-final,039-barrel-Sand-flat-s00,1381,141.770080566406,569.0009765625,-0.215055406093597,0.95074474811554,-5.34902683284599e-05,384.001190513559,385.001190513559,191.0,68,21296,99085,136
godot-controls-final,039-barrel-Sand-flat-s00,1441,141.77099609375,569.0009765625,-0.215056777000427,0.950744211673737,-5.43735513929278e-05,384.001194046358,385.001194046358,191.0,68,22290,103165,136
godot-controls-final,039-barrel-Sand-flat-s00,1501,141.771911621094,569.0009765625,-0.215056508779526,0.950744390487671,-5.52560195501428e-05,384.001197575892,385.001197575892,191.0,68,23279,107245,136
godot-controls-final,039-barrel-Sand-flat-s00,1561,141.772827148438,569.0009765625,-0.215056449174881,0.95074450969696,-5.18434935656842e-05,384.001183927067,385.001183927067,191.0,68,24270,111325,136
godot-controls-final,039-barrel-Sand-flat-s00,1621,141.773742675781,569.0009765625,-0.215055555105209,0.95074462890625,-5.27267693541944e-05,384.001187459847,385.001187459847,191.0,68,25263,115405,136
godot-controls-final,039-barrel-Sand-flat-s00,1681,141.774658203125,569.0009765625,-0.215055450797081,0.950744807720184,-5.36098923475947e-05,384.00119099201,385.00119099201,191.0,68,26256,119485,136
godot-controls-final,039-barrel-Sand-flat-s00,1741,141.775573730469,569.0009765625,-0.215056762099266,0.950744330883026,-5.44923896086402e-05,384.001194521665,385.001194521665,191.0,68,27247,123565,136
godot-controls-final,039-barrel-Sand-flat-s00,1800,141.776473999023,569.0009765625,-0.215055406093597,0.95074474811554,-5.33557940798346e-05,384.001189975712,385.001189975712,191.0,68,28223,127577,136
godot-controls-final,040-barrel-Sand-flat-s00,1,144.0,171.015991210938,0.0,1.52896249294281,0.0,0.0,0.0,192.0,0,0,0,0
godot-controls-final,040-barrel-Sand-flat-s00,60,144.0,213.649978637695,0.0,81.3584442138672,0.0,28.6499786376953,30.6499786376953,190.0,112,157,755,45
godot-controls-final,040-barrel-Sand-flat-s00,61,144.0,215.021957397461,0.0,82.5498199462891,0.0,30.0219573974609,32.0219573974609,190.0,112,157,847,52
godot-controls-final,040-barrel-Sand-flat-s00,121,144.0,330.881988525391,0.0,145.681610107422,0.0,145.881988525391,146.881988525391,191.0,112,398,8293,90
godot-controls-final,040-barrel-Sand-flat-s00,181,144.0,502.731079101563,0.0,194.874099731445,0.0,317.731079101563,318.731079101563,191.0,112,964,16325,90
godot-controls-final,040-barrel-Sand-flat-s00,241,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,1950,22225,138
godot-controls-final,040-barrel-Sand-flat-s00,300,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,3012,26001,138
godot-controls-final,040-barrel-Sand-flat-s00,301,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,3030,26065,138
godot-controls-final,040-barrel-Sand-flat-s00,361,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,4110,29905,138
godot-controls-final,040-barrel-Sand-flat-s00,421,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,5190,33745,138
godot-controls-final,040-barrel-Sand-flat-s00,481,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,6270,37585,138
godot-controls-final,040-barrel-Sand-flat-s00,541,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,7350,41425,138
godot-controls-final,040-barrel-Sand-flat-s00,601,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,8430,45265,138
godot-controls-final,040-barrel-Sand-flat-s00,661,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,9510,49105,138
godot-controls-final,040-barrel-Sand-flat-s00,721,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,10590,52945,138
godot-controls-final,040-barrel-Sand-flat-s00,781,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,11670,56785,138
godot-controls-final,040-barrel-Sand-flat-s00,841,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,12750,60625,138
godot-controls-final,040-barrel-Sand-flat-s00,901,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,13830,64465,138
godot-controls-final,040-barrel-Sand-flat-s00,961,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,14910,68305,138
godot-controls-final,040-barrel-Sand-flat-s00,1021,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,15990,72145,138
godot-controls-final,040-barrel-Sand-flat-s00,1081,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,17070,75985,138
godot-controls-final,040-barrel-Sand-flat-s00,1141,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,18150,79825,138
godot-controls-final,040-barrel-Sand-flat-s00,1201,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,19230,83665,138
godot-controls-final,040-barrel-Sand-flat-s00,1261,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,20310,87505,138
godot-controls-final,040-barrel-Sand-flat-s00,1321,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,21390,91345,138
godot-controls-final,040-barrel-Sand-flat-s00,1381,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,22470,95185,138
godot-controls-final,040-barrel-Sand-flat-s00,1441,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,23550,99025,138
godot-controls-final,040-barrel-Sand-flat-s00,1501,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,24630,102865,138
godot-controls-final,040-barrel-Sand-flat-s00,1561,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,25710,106705,138
godot-controls-final,040-barrel-Sand-flat-s00,1621,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,26790,110545,138
godot-controls-final,040-barrel-Sand-flat-s00,1681,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,27870,114385,138
godot-controls-final,040-barrel-Sand-flat-s00,1741,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,28950,118225,138
godot-controls-final,040-barrel-Sand-flat-s00,1800,144.0,569.0009765625,0.0,0.0,-5.56975909837831e-10,384.000976564728,386.000976564728,190.0,64,30012,122001,138
godot-controls-final,041-barrel-Sand-flat-s00,1,144.0,171.015991210938,0.0,1.52896249294281,0.0,0.0,0.0,192.0,0,0,0,0
godot-controls-final,041-barrel-Sand-flat-s00,60,142.917907714844,212.623245239258,-1.60096883773804,108.788185119629,0.0,27.6232452392578,28.6232452392578,191.0,109,213,1489,88
godot-controls-final,041-barrel-Sand-flat-s00,61,142.891235351563,214.452377319336,-1.59122788906097,112.865745544434,0.0,29.4523773193359,30.4523773193359,191.0,112,213,1606,88
godot-controls-final,041-barrel-Sand-flat-s00,121,142.482055664063,400.000274658203,0.296902120113373,259.257781982422,0.0,215.000274658203,216.000274658203,191.0,112,1120,9935,88
godot-controls-final,041-barrel-Sand-flat-s00,181,142.715347290039,569.001647949219,-0.136260122060776,2.99362659454346,-3.47449094988406e-05,384.001786924631,385.001786924631,191.0,72,2474,16950,128
godot-controls-final,041-barrel-Sand-flat-s00,241,142.506210327148,568.998840332031,-0.820972204208374,2.8200740814209,-0.000806727737654001,384.002064964798,385.002064964798,191.0,72,3297,21270,128
godot-controls-final,041-barrel-Sand-flat-s00,300,142.4990234375,569.001647949219,0.339272350072861,2.89564180374146,8.39180138427764e-05,384.001983596626,384.001983596626,192.0,72,3993,25518,131
godot-controls-final,041-barrel-Sand-flat-s00,301,142.499099731445,569.001647949219,0.339269876480103,2.89564228057861,8.53482633829117e-05,384.001989316777,384.001989316777,192.0,72,4004,25590,131
godot-controls-final,041-barrel-Sand-flat-s00,361,142.499053955078,569.001220703125,0.339263081550598,2.89564228057861,8.53642850415781e-05,384.00156213476,384.00156213476,192.0,72,4713,29910,131
godot-controls-final,041-barrel-Sand-flat-s00,421,142.499008178711,569.001220703125,0.339266836643219,2.8956413269043,8.2515056419652e-05,384.00155073952,384.00155073952,192.0,72,5422,34230,131
godot-controls-final,041-barrel-Sand-flat-s00,481,142.498962402344,569.001159667969,0.339273512363434,2.89564275741577,8.63460882101208e-05,384.001505026226,384.001505026226,192.0,72,6121,38550,131
godot-controls-final,041-barrel-Sand-flat-s00,541,142.498916625977,569.001159667969,0.339273571968079,2.89564275741577,8.60981090227142e-05,384.001504034459,384.001504034459,192.0,72,6837,42870,131
godot-controls-final,041-barrel-Sand-flat-s00,601,142.498870849609,569.001098632813,0.339323252439499,2.89564275741577,8.66004775161855e-05,384.001445008473,384.001445008473,192.0,72,7548,47190,131
godot-controls-final,041-barrel-Sand-flat-s00,661,142.498840332031,569.001037597656,0.339065730571747,2.89564228057861,8.54180034366436e-05,384.001379244133,384.001379244133,192.0,72,8252,51510,131
godot-controls-final,041-barrel-Sand-flat-s00,721,142.498794555664,569.001037597656,0.33906501531601,2.89564275741577,8.62400120240636e-05,384.001382531673,384.001382531673,192.0,72,8965,55830,131
godot-controls-final,041-barrel-Sand-flat-s00,781,142.498779296875,569.0009765625,0.3393874168396,2.89564228057861,8.5602150647901e-05,384.001318945455,384.001318945455,192.0,72,9677,60150,131
godot-controls-final,041-barrel-Sand-flat-s00,841,142.498733520508,569.0009765625,0.339386880397797,2.89564275741577,8.64184767124243e-05,384.001322210268,384.001322210268,192.0,72,10395,64470,131
godot-controls-final,041-barrel-Sand-flat-s00,901,142.498672485352,569.000854492188,0.340832412242889,2.89564204216003,8.48864874569699e-05,384.001194012917,384.001194012917,192.0,72,11102,68790,131
godot-controls-final,041-barrel-Sand-flat-s00,961,142.498611450195,569.000549316406,0.333368182182312,2.89564204216003,8.48780982778408e-05,384.000888803584,384.000888803584,192.0,72,11806,73110,131
godot-controls-final,041-barrel-Sand-flat-s00,1021,142.498565673828,569.000549316406,0.333370357751846,2.89564156532288,8.28422271297313e-05,384.000880661294,384.000880661294,192.0,72,12502,77430,131
godot-controls-final,041-barrel-Sand-flat-s00,1081,142.496856689453,569.001220703125,0.33926710486412,2.89564156532288,8.28922638902441e-05,384.001552248131,384.001552248131,192.0,72,13229,81752,137
godot-controls-final,041-barrel-Sand-flat-s00,1141,142.495391845703,568.999816894531,0.425555378198624,2.81701111793518,-9.789431351237e-05,384.000208438243,384.000208438243,192.0,72,13956,86072,137
godot-controls-final,041-barrel-Sand-flat-s00,1201,142.495346069336,568.999816894531,0.425553739070892,2.81701111793518,-9.70707042142749e-05,384.000205144368,384.000205144368,192.0,72,14678,90392,137
godot-controls-final,041-barrel-Sand-flat-s00,1261,142.500946044922,569.000732421875,-0.664705634117126,2.89517760276794,0.000289677729597315,384.001890839081,384.001890839081,192.0,72,15386,94712,137
godot-controls-final,041-barrel-Sand-flat-s00,1321,142.500900268555,569.000732421875,-0.664706826210022,2.89517760276794,0.000290500320261344,384.001894127773,384.001894127773,192.0,72,16100,99032,137
godot-controls-final,041-barrel-Sand-flat-s00,1381,142.497344970703,569.001647949219,0.521565914154053,2.89562726020813,4.35673136962578e-05,384.00182221183,384.00182221183,192.0,72,16806,103352,137
godot-controls-final,041-barrel-Sand-flat-s00,1441,142.496475219727,569.000610351563,0.335293591022491,2.89563965797424,7.82626157160848e-05,384.000923380587,383.000923380587,193.0,72,17531,107674,142
godot-controls-final,041-barrel-Sand-flat-s00,1501,142.499526977539,569.001647949219,0.195805981755257,2.93073797225952,8.13866499811411e-05,384.001973472635,383.001973472635,193.0,72,18235,111994,142
godot-controls-final,041-barrel-Sand-flat-s00,1561,142.499481201172,569.001586914063,0.195806175470352,2.93073773384094,8.11339705251157e-05,384.001911426905,383.001911426905,193.0,72,18948,116314,142
godot-controls-final,041-barrel-Sand-flat-s00,1621,142.495681762695,569.000793457031,0.400642514228821,2.91637110710144,-0.000155209432705306,384.001414210445,383.001414210445,193.0,72,19686,120636,153
godot-controls-final,041-barrel-Sand-flat-s00,1681,142.495986938477,569.001647949219,0.339269995689392,2.89564228057861,8.53054225444794e-05,384.001989145439,383.001989145439,193.0,72,20392,124956,153
godot-controls-final,041-barrel-Sand-flat-s00,1741,142.4990234375,569.001220703125,0.339266210794449,2.89564156532288,8.32212172099389e-05,384.001553563753,383.001553563753,193.0,72,21115,129276,153
godot-controls-final,041-barrel-Sand-flat-s00,1800,142.498901367188,569.001098632813,0.33932489156723,2.89564228057861,8.52982047945261e-05,384.001439800166,383.001439800166,193.0,72,21820,133524,153
godot-controls-final,042-barrel-Sand-flat-s00,1,144.0,171.015991210938,0.0,1.52896249294281,0.0,0.0,0.0,192.0,0,0,0,0
godot-controls-final,042-barrel-Sand-flat-s00,60,142.917907714844,212.623245239258,-1.60096883773804,108.788185119629,0.0,27.6232452392578,28.6232452392578,191.0,109,0,1489,88
godot-controls-final,042-barrel-Sand-flat-s00,61,142.891235351563,214.452377319336,-1.59122788906097,112.865745544434,0.0,29.4523773193359,30.4523773193359,191.0,112,0,1606,88
