group,id,material,mode,layout,name,seed,ticks,hash,data_sha256,completed_ticks,peak_depth,final_depth,late_creep,floor_contact_tick,grounded_ticks,max_overlap,intermediate_caps,final_caps,displaced,unresolved,max_sample_age,stale,duplicates,water_delta,global_water_delta,water_below_floor,counts_conserved,overflow,tick_p50_us,tick_p95_us,tick_max_us,coupling_p50_us,coupling_p95_us,coupling_max_us,displacement_impulse_x,displacement_impulse_y,pre_floor_displacement_y,boundary_impulse_x,boundary_impulse_y,pre_floor_boundary_y,contact_impulse_x,contact_impulse_y,pre_floor_contact_y,applied_impulse_x,applied_impulse_y,pre_floor_applied_y,visual,displacement,boundary,contact,cap,density_limit,mass,damping,friction,delay,duplicate,telemetry,workers,serial,fallback,drop,angle,size,speed,conservation
godot-controls-final,025-barrel-Sand-flat-s03,2,barrel,flat,barrel-Sand-flat,3,1800,a8c4cb56250d43d3,189387283b27472575165fe370f4cdd9cfea30ac17ccf84a7142b2b13551e675,1800,386.27490234375,384.001794873287,,164,0,112,17342,1720,139,120440,0,0,0,0,,,False,0,561.0,968.0,7611.0,199.0,377.0,737.0,-870.104797363281,3811.1689453125,-605.477172851563,-3.03999948501587,3912.70092773438,-65.9679870605469,-0.119999952614307,7817.15966796875,621.559631347656,-279.865264892578,5083.31689453125,183.19580078125,,,,0.0125,,,,,,,,,,,,,,,,
godot-controls-final,025-barrel-Sand-flat-s04,2,barrel,flat,barrel-Sand-flat,4,1800,36cf86f346da6209,a11e891b093efbb31d994e3d92c4b0c3fa5f4bff89e5b88000e834cc488ce6a2,1800,384.001807785985,384.001794331531,,159,0,112,18845,1731,135,125208,0,0,0,0,,,False,0,617.0,1037.0,8065.0,204.0,389.0,1069.0,-1478.05737304688,4121.40771484375,-604.779907226563,-1.8239997625351,3926.68432617188,-64.1439971923828,0.0200000591576099,8246.234375,664.659423828125,-367.414642333984,5140.51513671875,231.133850097656,,,,0.0125,,,,,,,,,,,,,,,,
godot-controls-final,026-barrel-Sand-flat-s00,2,barrel,flat,barrel-Sand-flat,0,1800,fafca98e65bae978,3622c655f29f36b14ec34c69024d39c767ccb2e762ab8af02762d25f79629557,1800,384.001777059033,384.001683097558,,148,0,112,17134,123,135,125042,0,0,0,0,,,False,0,24.0,802.0,6156.0,208.0,351.0,1104.0,-1162.28491210938,3881.7568359375,-578.868286132813,-3.95199966430664,3968.33032226563,-49.2479972839355,-0.639999747276306,2910.87866210938,2319.51928710938,-815.984130859375,5117.982421875,230.826843261719,,,,0.05,,,,,,,,,,,,,,,,
godot-controls-final,026-barrel-Sand-flat-s01,2,barrel,flat,barrel-Sand-flat,1,1800,ed454c2414783ba9,db19f56378c065537c5b8a936bd0730c4598dc065373645b7f2fc9fc456d3df1,1800,384.001740805723,384.001731275815,,152,0,112,28262,1738,137,126973,0,0,0,0,,,False,0,588.0,987.0,6928.0,192.0,351.0,1510.0,2984.8203125,4147.04541015625,-597.26171875,-3.3439998626709,3954.95483398438,-52.8959999084473,131.282241821289,33005.21875,2286.07934570313,150.732467651367,5154.9052734375,213.342910766602,,,,0.05,,,,,,,,,,,,,,,,
godot-controls-final,026-barrel-Sand-flat-s02,2,barrel,flat,barrel-Sand-flat,2,1800,b5dd658206710986,ae75f5e7bd9445f0691bfc7f2a665a9da0d087341f4617b916b0be71e6754e66,1800,384.00192326404,384.001918796379,,154,0,112,23320,1738,139,126992,0,0,0,0,,,False,0,620.0,1117.0,6449.0,223.0,399.0,843.0,679.703125,3854.1533203125,-590.415832519531,-2.43199992179871,3952.52294921875,-50.4640007019043,0.240000948309898,7194.6005859375,2329.83911132813,26.4397201538086,5107.01220703125,218.354446411133,,,,0.05,,,,,,,,,,,,,,,,
godot-controls-final,026-barrel-Sand-flat-s03,2,barrel,flat,barrel-Sand-flat,3,1800,83f4b1691de646f9,8b4d286d60203a6f2e3feb03423ea2aaeeca00efaac526d5d73ee41fa937dea6,1800,384.001682233147,384.001679428473,,148,0,112,21853,1742,128,136644,0,0,0,0,,,False,0,538.0,899.0,7731.0,193.0,350.0,607.0,1205.42993164063,4195.97314453125,-559.795104980469,-3.95199966430664,3965.8984375,-51.6799964904785,-0.799999713897705,35344.87890625,2304.87939453125,35.3869323730469,5183.19140625,227.251068115234,,,,0.05,,,,,,,,,,,,,,,,
godot-controls-final,026-barrel-Sand-flat-s04,2,barrel,flat,barrel-Sand-flat,4,1800,2c599a7ec83b1f4b,3f41919dbfa62c57a1492a2038facf0d687c466ab454029a4123e26383af91e5,1800,384.001682410164,384.001674999545,,151,0,112,21670,1739,134,126838,0,0,0,0,,,False,0,592.0,974.0,7889.0,187.0,346.0,582.0,1198.38220214844,4173.06689453125,-576.082824707031,-3.95199966430664,3961.03466796875,-49.2479972839355,-0.959999740123749,33170.671875,2300.87939453125,36.9440803527832,5170.0849609375,223.146087646484,,,,0.05,,,,,,,,,,,,,,,,
godot-controls-final,027-barrel-Sand-flat-s00,2,barrel,flat,barrel-Sand-flat,0,1800,a1acb9255147b2c5,126756a29ad37ba0f03a4919a6a7a89b9f4e7611571c5c29c035bfbea1c00521,1800,384.001256981134,384.001254585366,,170,0,112,49133,136,132,139148,0,0,0,0,,,False,0,21.0,809.0,6265.0,189.0,320.0,553.0,-1447.9345703125,4105.296875,-589.242980957031,-4.86399936676025,3912.09301757813,-51.9839973449707,-0.479999870061874,1618.19885253906,1294.35900878906,-638.829467773438,2475.39379882813,115.080154418945,,,,,1.5,,,,,,,,,,,,,,,
godot-controls-final,027-barrel-Sand-flat-s01,2,barrel,flat,barrel-Sand-flat,1,1800,101f7ab98ef613b5,6dab4b04884a16e75964e5b2cb63bf41116a0969529103383f4b1af3eeb3159d,1800,384.001022748437,384.00099679304,,176,0,112,45066,1727,131,131209,0,0,0,0,,,False,0,587.0,973.0,6612.0,193.0,347.0,858.0,1180.42126464844,4091.94555664063,-585.093811035156,-4.55999946594238,3896.28564453125,-53.1999931335449,-0.319999933242798,16727.673828125,1267.59924316406,-49.2380561828613,2535.35815429688,99.7530975341797,,,,,1.5,,,,,,,,,,,,,,,
godot-controls-final,027-barrel-Sand-flat-s02,2,barrel,flat,barrel-Sand-flat,2,1800,ce3e84432137cd4,bf33e089001f300f8a56cfcf3777bc0acdd6bd82ae52fcb7c60091e4676b0990,1800,384.001080692316,384.001073929103,,178,0,112,44674,1727,139,118233,0,0,0,0,,,False,0,524.0,984.0,7719.0,183.0,324.0,556.0,1059.59191894531,4232.091796875,-568.673095703125,-4.55999946594238,3891.421875,-53.1999931335449,-0.279999911785126,3228.138671875,1279.39916992188,-194.548080444336,2524.5703125,99.5651245117188,,,,,1.5,,,,,,,,,,,,,,,
godot-controls-final,027-barrel-Sand-flat-s03,2,barrel,flat,barrel-Sand-flat,3,1800,690c6c62f0fda4a2,ae4c5141750d0e07c3eae502f2ba1d359da50084a20eddad07e4ddeecf55d90b,1800,384.001016494768,384.000995974614,,169,0,112,46089,1736,148,112917,0,0,0,0,,,False,0,568.0,943.0,7733.0,193.0,343.0,649.0,2940.44458007813,3826.21997070313,-577.463256835938,-5.16799926757813,3914.52490234375,-51.9839973449707,130.122207641602,14807.80078125,1302.9990234375,27.2426433563232,2565.53540039063,119.192344665527,,,,,1.5,,,,,,,,,,,,,,,
godot-controls-final,027-barrel-Sand-flat-s04,2,barrel,flat,barrel-Sand-flat,4,1800,d78fa4667ed40b16,ea1b6c04ea8afe7e086250ef401b76c1fb660f01084683f8e0e22f93b5f59e19,1800,384.003321405777,384.001018146137,,171,0,112,47269,1731,141,126152,0,0,0,0,,,False,0,720.0,1097.0,7828.0,235.0,389.0,958.0,-1430.72900390625,4116.3505859375,-574.967224121094,-4.25599956512451,3909.35717773438,-51.9839973449707,-65.3611145019531,16280.4033203125,1292.83898925781,-111.580718994141,2555.00537109375,113.605476379395,,,,,1.5,,,,,,,,,,,,,,,
godot-controls-final,028-barrel-Sand-flat-s00,2,barrel,flat,barrel-Sand-flat,0,1800,6ed9e040c903993b,c5e90b96d3ccdeb19f265a64fa6e1d567b38ed90007fa50e0422a0ee6e3d1dc8,1800,384.00283633397,384.000269462609,,143,0,112,1155,1324,589,123309,0,0,0,0,,,False,0,910.0,6286.0,10426.0,204.0,347.0,1108.0,-886.882568359375,3982.70751953125,-611.980651855469,21.2800045013428,3928.814453125,-82.9919738769531,-59.680606842041,12553.19921875,1085.11999511719,-452.183776855469,9963.6416015625,376.689758300781,,,,,6,,,,,,,,,,,,,,,
godot-controls-final,028-barrel-Sand-flat-s01,2,barrel,flat,barrel-Sand-flat,1,1800,a61cd4874532b785,590304329da25c07c26d65ef3d5fe5a45055749f4f65b0218dfc5709c60696bd,1800,384.002656092941,384.002649265348,,154,0,112,888,1720,138,149051,0,0,0,0,,,False,0,598.0,965.0,6951.0,211.0,360.0,1208.0,1189.55981445313,4094.37548828125,-646.223815917969,1.21600008010864,3912.70092773438,-90.287971496582,-0.399999856948853,19142.380859375,1102.03979492188,437.208587646484,10197.138671875,330.783538818359,,,,,6,,,,,,,,,,,,,,,
godot-controls-final,028-barrel-Sand-flat-s02,2,barrel,flat,barrel-Sand-flat,2,1800,854f26079677b534,a244c19811b7c1162104a8ae7b0853eed12862d8138dc357d3a64b0bfd4ab645,1800,384.002861089435,384.001055605911,,149,0,112,1037,1701,1633,93788,0,0,0,0,,,False,0,4300.0,7150.0,14548.0,196.0,325.0,862.0,187.673858642578,3544.18798828125,-633.426696777344,-6.68799877166748,3894.17138671875,-84.5119705200195,62.7200202941895,11918.9716796875,1084.9599609375,134.190048217773,10070.08984375,348.086120605469,,,,,6,,,,,,,,,,,,,,,
godot-controls-final,028-barrel-Sand-flat-s03,2,barrel,flat,barrel-Sand-flat,3,1800,dbe90cbaef5f6150,fb308d7ff82b57426184e0ebc7e9f96dfd8df4b287c4746841b462461f23fcae,1800,387.572875976563,384.002646187299,,144,0,112,1148,1727,291,140794,0,0,0,0,,,False,0,697.0,4273.0,8543.0,198.0,354.0,662.0,-715.393432617188,4096.5732421875,-672.761535644531,-0.304001748561859,3935.8046875,-83.599967956543,41.1602592468262,18303.978515625,1097.7998046875,-249.540008544922,10273.8271484375,368.828125,,,,,6,,,,,,,,,,,,,,,
godot-controls-final,028-barrel-Sand-flat-s04,2,barrel,flat,barrel-Sand-flat,4,1800,a8a1516ee462d037,cfcfcb7986a6fa210dc6c9ec05e39549d65f2ba72b16dc81aa1652c182722b13,1800,384.002701467243,384.000964785091,,140,0,112,3187,1733,2942,61467,0,0,0,0,,,False,0,5972.0,7858.0,10664.0,195.0,304.0,836.0,-11.2576522827148,4138.31005859375,-639.417846679688,27.0559825897217,3868.33251953125,-89.0719680786133,20.8000068664551,9280.251953125,1098.23999023438,10.8047380447388,9985.1240234375,399.453887939453,,,,,6,,,,,,,,,,,,,,,
godot-controls-final,029-barrel-Sand-flat-s00,2,barrel,flat,barrel-Sand-flat,0,1800,78695c06d5b4e852,384742d9a54c40d37914937ebd692588d4c759a7569c9f86fe84b17c2baaed43,1800,384.002147190076,384.001439800166,,155,0,112,21820,294,153,133524,0,0,0,0,,,False,0,29.0,1375.0,7865.0,217.0,389.0,794.0,1844.72155761719,4141.14306640625,-596.65234375,-1.21599876880646,3943.09936523438,-57.1519927978516,5.83999729156494,3181.68872070313,1204.31945800781,516.325073242188,5007.7548828125,215.162826538086,,,,,,3.2,,,,,,,,,,,,,,
godot-controls-final,029-barrel-Sand-flat-s01,2,barrel,flat,barrel-Sand-flat,1,1800,ddc238f44b291e21,b3cd6f807009732d9f08bd8f5b2524a82e8eefcb48a85f159eba6f128ad043e8,1800,384.001748570653,384.001748046487,,156,0,112,19185,1735,135,125252,0,0,0,0,,,False,0,719.0,1105.0,6024.0,242.0,401.0,1007.0,-1475.13012695313,4144.06005859375,-590.760375976563,-2.73599863052368,3940.66748046875,-57.4559936523438,-0.199999898672104,16381.3876953125,1190.51953125,-225.304916381836,5137.8505859375,211.156463623047,,,,,,3.2,,,,,,,,,,,,,,
godot-controls-final,029-barrel-Sand-flat-s02,2,barrel,flat,barrel-Sand-flat,2,1800,f3449b68b8e32b20,6682a55bccab73f98c1a11757b1aa08b93cec0b45d8043d87357f956d8f5f049,1800,384.001934072835,384.001932523249,,158,0,112,19106,1733,127,138522,0,0,0,0,,,False,0,627.0,1034.0,7996.0,243.0,401.0,1109.0,-1476.00854492188,4145.634765625,-583.44970703125,-2.73599863052368,3935.8037109375,-57.4559936523438,-0.159999877214432,3235.4970703125,1192.07946777344,-686.598693847656,5079.0341796875,202.061462402344,,,,,,3.2,,,,,,,,,,,,,,
godot-controls-final,029-barrel-Sand-flat-s03,2,barrel,flat,barrel-Sand-flat,3,1800,b5560fe35370359e,5e1c06dac1b94069e31a4b260b1b289d52ba32699bfb0909f2394c1e285f618e,1800,384.001743594097,384.001739157996,,154,0,112,17227,1736,128,136697,0,0,0,0,,,False,0,731.0,1002.0,6887.0,261.0,410.0,1190.0,-1165.68798828125,4153.50146484375,-587.071044921875,-3.34399890899658,3945.53125,-57.4559936523438,-0.159999877214432,17638.51953125,1178.51953125,-182.854904174805,5144.24853515625,209.705459594727,,,,,,3.2,,,,,,,,,,,,,,
godot-controls-final,029-barrel-Sand-flat-s04,2,barrel,flat,barrel-Sand-flat,4,1800,3313023ffb05c61a,5fb9b68d358c6fc920462c0fd9cfcf185a17aff289feddc1ce607ff0ebe24aac,1800,384.001748592451,384.001743145531,,156,0,112,19220,1735,133,125283,0,0,0,0,,,False,0,750.0,1080.0,7875.0,244.0,384.0,967.0,-1467.21044921875,4135.8603515625,-598.965454101563,-2.12799978256226,3940.9716796875,-57.1519927978516,1.41561031341553e-07,16382.0283203125,1191.15954589844,-234.711685180664,5138.5224609375,211.828033447266,,,,,,3.2,,,,,,,,,,,,,,
godot-controls-final,030-barrel-Sand-flat-s00,2,barrel,flat,barrel-Sand-flat,0,1800,54a7b94a8054fc3a,773f6c8d27e06efc648c7242dc34c49249aa760d494f4deefb4d80582c3968bf,1800,384.002663681156,384.002660840606,,135,0,112,22170,109,129,125278,0,0,0,0,,,False,0,30.0,1020.0,8595.0,243.0,412.0,956.0,1187.12854003906,4199.70654296875,-595.605285644531,4.55999898910522,3976.53784179688,-72.6559753417969,1.24000000953674,1327.43969726563,1027.92016601563,262.5576171875,5137.82568359375,201.902160644531,,,,,,,0.5,,,,,,,,,,,,,
godot-controls-final,030-barrel-Sand-flat-s01,2,barrel,flat,barrel-Sand-flat,1,1800,9e9e25a6f87c7e15,2f968311f4817c1223abeb1af884073354624dd447d3f51acbfacc29751a6fab,1800,384.002514994093,384.002485818708,,140,0,112,21979,1737,136,148869,0,0,0,0,,,False,0,840.0,1601.0,7248.0,284.0,474.0,1963.0,1198.09204101563,4170.77490234375,-610.118225097656,4.25599908828735,3964.07446289063,-72.9599761962891,0.599999964237213,19224.228515625,1030.44006347656,56.3925132751465,5167.7294921875,188.033584594727,,,,,,,0.5,,,,,,,,,,,,,
godot-controls-final,030-barrel-Sand-flat-s02,2,barrel,flat,barrel-Sand-flat,2,1800,bd888c4826b47de5,8bb41adcd9d9ecfdeb3841b1a7abfa19281187cc67c884098e7cea5ccc548d9f,1800,384.003353505842,384.002723583499,,242,0,112,14303,1649,313,110046,0,0,0,0,,,False,0,669.0,4016.0,11177.0,186.0,361.0,654.0,315.998260498047,2764.08203125,-709.066162109375,17.327995300293,3611.75512695313,-174.800094604492,-32.840015411377,7119.42578125,1083.20007324219,30.9259929656982,4770.17626953125,112.104759216309,,,,,,,0.5,,,,,,,,,,,,,
godot-controls-final,030-barrel-Sand-flat-s03,2,barrel,flat,barrel-Sand-flat,3,1800,b3cf7d7cd85f3aae,1b0bcff3a5aff70f72e1f6a5bd7506cb8ac1caef10d9c8c9ca538a5f3683b342,1800,384.002603607114,384.00259226006,,135,0,112,19418,1741,113,157001,0,0,0,0,,,False,0,559.0,938.0,7420.0,223.0,387.0,975.0,-1497.61572265625,4197.65380859375,-597.658264160156,4.8639988899231,3977.44995117188,-71.7439804077148,0.879999995231628,20270.8359375,1023.52014160156,-195.956314086914,5188.96630859375,197.772048950195,,,,,,,0.5,,,,,,,,,,,,,
godot-controls-final,030-barrel-Sand-flat-s04,2,barrel,flat,barrel-Sand-flat,4,1800,5842c73e26adbf6b,857fd799f868def53526af99e5ece12f32be56bb8c6867041952a3db130d509a,1800,9.73606872558594,1.789306640625,1.00300598144531,-1,0,40,473,11,95,1225,0,0,0,0,,,True,0,522.0,842.0,7255.0,96.0,183.0,360.0,1.1879997253418,-143.063507080078,,6.99199867248535,-1374.37512207031,,-0.880000114440918,50.4400939941406,,-0.423093140125275,-1377.22534179688,,,,,,,,0.5,,,,,,,,,,,,,
godot-controls-final,031-barrel-Sand-flat-s00,2,barrel,flat,barrel-Sand-flat,0,1800,1cde5def1a2e63b8,b34770e4435f631a199a47689486f1dd1d47ed30ce737284b7719e2eb96380eb,1800,384.001073750129,384.001072389146,,173,0,112,21203,131,127,139185,0,0,0,0,,,False,0,25.0,902.0,9949.0,229.0,380.0,1573.0,1473.82507324219,4099.224609375,-586.637084960938,-6.38399934768677,3901.1494140625,-55.6319923400879,-0.479999929666519,1639.43884277344,1315.59899902344,384.363555908203,5019.0263671875,219.000122070313,,,,,,,2,,,,,,,,,,,,,
godot-controls-final,031-barrel-Sand-flat-s01,2,barrel,flat,barrel-Sand-flat,1,1800,ec98eb9f0b6c3631,717774362ab43b35449095a8c7212b101bdfbd981774b59b5f7821d865337d18,1800,384.001011031816,384.001009127057,,180,0,112,21080,1719,129,124777,0,0,0,0,,,False,0,601.0,1006.0,6559.0,202.0,361.0,642.0,1179.14221191406,4073.37133789063,-592.269104003906,-6.0799994468689,3881.6943359375,-58.0639877319336,-0.39999994635582,16086.138671875,1311.55895996094,62.4528694152832,5047.68505859375,188.1611328125,,,,,,,2,,,,,,,,,,,,,
godot-controls-final,031-barrel-Sand-flat-s02,2,barrel,flat,barrel-Sand-flat,2,1800,654d178255b991aa,4d195059035ec1e90c675139fa8a9c1f82f3e75603837eed99adb1a0161ee022,1800,384.00102479693,384.001002827357,,181,0,112,20943,1715,131,124833,0,0,0,0,,,False,0,598.0,1114.0,5848.0,219.0,383.0,598.0,1181.41381835938,4068.45190429688,-594.176696777344,-6.0799994468689,3878.65454101563,-58.671989440918,-0.359999865293503,3241.0576171875,1270.71911621094,186.726440429688,5027.46337890625,174.361602783203,,,,,,,2,,,,,,,,,,,,,
godot-controls-final,031-barrel-Sand-flat-s03,2,barrel,flat,barrel-Sand-flat,3,1800,c2c71aea0e24bad2,3d720fd414087524b8cdda42db385ed1ae5c2d26378bce357a184190f82a77d0,1800,384.001029940106,384.001016818396,,172,0,112,17230,1727,135,124440,0,0,0,0,,,False,0,539.0,908.0,7059.0,190.0,335.0,506.0,-1164.2509765625,4118.3212890625,-568.396545410156,-6.38399934768677,3901.45336914063,-57.7599906921387,-0.519999921321869,16162.5,1314.958984375,-199.514129638672,5098.29931640625,218.266662597656,,,,,,,2,,,,,,,,,,,,,
godot-controls-final,031-barrel-Sand-flat-s04,2,barrel,flat,barrel-Sand-flat,4,1800,c3b609ea2ad69a45,35cef21b546cf2fd47da80f27b41f36895469210419efa4ccf126e5f2a909804,1800,384.001020335624,384.001010215557,,172,0,112,18415,1727,134,126069,0,0,0,0,,,False,0,616.0,1005.0,9538.0,208.0,351.0,696.0,-1458.7626953125,4108.37939453125,-580.360046386719,-6.0799994468689,3903.88525390625,-55.3279914855957,-0.519999921321869,16357.306640625,1314.27893066406,-231.927383422852,5104.56103515625,225.813247680664,,,,,,,2,,,,,,,,,,,,,
godot-controls-final,032-barrel-Sand-flat-s00,2,barrel,flat,barrel-Sand-flat,0,1800,c97a2f9b65b4b3d4,1320232e918ddb1e05c3c34efca01ce47df0ddb0035fef8e6762b8372569fd81,1800,384.002120873901,384.00171397002,,149,0,112,27069,936,224,128412,0,0,0,0,,,False,0,782.0,4320.0,9591.0,218.0,365.0,621.0,2138.82421875,4169.29931640625,-585.735534667969,0.912000298500061,3950.69946289063,-61.1039962768555,62.4806480407715,9195.59375,1161.39965820313,387.275085449219,5077.11474609375,213.389236450195,,,,,,,,0.5,,,,,,,,,,,,
godot-controls-final,032-barrel-Sand-flat-s01,2,barrel,flat,barrel-Sand-flat,1,1800,6b796a06d4084a01,014493c39ad347a5031ca04b508af114900aa3274dc8664850a67a0040e8d684,1800,384.001743500619,384.001738963954,,151,0,112,17242,1738,131,136543,0,0,0,0,,,False,0,707.0,1075.0,7752.0,252.0,400.0,610.0,-1168.44165039063,4180.9423828125,-568.270202636719,-2.43199968338013,3949.17919921875,-61.1039962768555,-0.0799998790025711,17653.439453125,1163.43957519531,-183.397872924805,5153.71337890625,210.175979614258,,,,,,,,0.5,,,,,,,,,,,,
godot-controls-final,032-barrel-Sand-flat-s02,2,barrel,flat,barrel-Sand-flat,2,1800,988f995346da9b1e,b7f766255f297c4e4b896b206b1173abce185eb18a5bffb95b98eb23c3561d2d,1800,384.001928951342,384.001914464725,,154,0,112,23435,1735,135,131738,0,0,0,0,,,False,0,570.0,916.0,7757.0,218.0,367.0,593.0,2388.73266601563,3873.1484375,-569.248840332031,-2.43199968338013,3939.45166015625,-63.5359954833984,2.03999948501587,3188.30029296875,1163.47973632813,629.646057128906,5099.40966796875,201.759857177734,,,,,,,,0.5,,,,,,,,,,,,
godot-controls-final,032-barrel-Sand-flat-s03,2,barrel,flat,barrel-Sand-flat,3,1800,652d55c6279612ed,27201636fcb511b0471cb29f312c0b989802ef5096077837381cd6748c4c3761,1800,386.657165527344,384.001749379502,,150,0,112,17704,1741,138,139756,0,0,0,0,,,False,0,549.0,1013.0,6788.0,205.0,374.0,612.0,-1169.29504394531,4175.7822265625,-577.748779296875,-3.34399938583374,3949.17919921875,-63.5359954833984,-0.239999860525131,18077.275390625,1187.27941894531,-177.461059570313,5168.44677734375,221.672866821289,,,,,,,,0.5,,,,,,,,,,,,
godot-controls-final,032-barrel-Sand-flat-s04,2,barrel,flat,barrel-Sand-flat,4,1800,e2fcb45e497396b0,c63dbf4aef3a64dccba4dd82e8ac427996c0dd953fb7b694da2a658237c7e25f,1800,384.001791249601,384.0017515021,,154,0,112,30090,1734,141,128440,0,0,0,0,,,False,0,605.0,1027.0,8025.0,199.0,388.0,676.0,3263.35791015625,4163.12255859375,-577.477233886719,-0.303999811410904,3941.88354492188,-61.1039962768555,131.922256469727,16753.609375,1149.03967285156,289.077087402344,5126.3740234375,197.217529296875,,,,,,,,0.5,,,,,,,,,,,,
godot-controls-final,033-barrel-Sand-flat-s00,2,barrel,flat,barrel-Sand-flat,0,1800,e93fdc7ee2ad1ee8,55162c9bcb2340f97e51b96aa60f717576ad4e36be39412f5d586831012255a4,1800,384.001816134371,384.001667665111,,162,0,112,26234,243,166,130253,0,0,0,0,,,False,0,24.0,1154.0,11963.0,185.0,335.0,582.0,2391.32348632813,4107.06494140625,-610.727722167969,-1.82399964332581,3917.86889648438,-64.447998046875,9.83999347686768,2665.798828125,1258.55920410156,703.053649902344,4969.92041015625,225.658508300781,,,,,,,,2,,,,,,,,,,,,
godot-controls-final,033-barrel-Sand-flat-s01,2,barrel,flat,barrel-Sand-flat,1,1800,1debb4e9838b0e55,239a3b765757949672850b915d842b1511fa7efa936600c1643d9b8b0b64d47c,1800,384.001802016939,384.001791899871,,165,0,112,23889,1730,144,118945,0,0,0,0,,,False,0,612.0,1024.0,6459.0,200.0,381.0,873.0,2971.13232421875,3818.72265625,-595.815612792969,0.912000298500061,3912.39697265625,-63.8399887084961,66.0011291503906,15514.7412109375,1257.67919921875,290.601806640625,5114.0908203125,217.628128051758,,,,,,,,2,,,,,,,,,,,,
godot-controls-final,033-barrel-Sand-flat-s02,2,barrel,flat,barrel-Sand-flat,2,1800,f1efc6e8d3a48053,152f01b9db470556ba8436196ed64efe7cbb6aa43fb1b3f8aeb9d34ce29714cb,1800,384.001801295941,384.001790389855,,169,0,112,21314,1725,131,138728,0,0,0,0,,,False,0,540.0,965.0,7377.0,210.0,381.0,617.0,1464.82775878906,4113.9189453125,-583.467407226563,-0.607999563217163,3902.66943359375,-63.8399887084961,0.160000115633011,3282.33715820313,1249.47912597656,304.805389404297,5087.46630859375,203.752502441406,,,,,,,,2,,,,,,,,,,,,
godot-controls-final,033-barrel-Sand-flat-s03,2,barrel,flat,barrel-Sand-flat,3,1800,16e88882b8925d77,eaae0599096dad507140ae6f360d0110ffbde3710e4004865f940554c2d691bb,1800,386.06396484375,384.001793540323,,165,0,112,24171,1730,141,123835,0,0,0,0,,,False,0,560.0,1011.0,10105.0,202.0,380.0,1144.0,2649.22802734375,3822.08862304688,-594.582458496094,-1.21599972248077,3909.96508789063,-66.2719879150391,65.4011154174805,16098.3955078125,1256.95910644531,241.473663330078,5115.00390625,216.426895141602,,,,,,,,2,,,,,,,,,,,,
godot-controls-final,033-barrel-Sand-flat-s04,2,barrel,flat,barrel-Sand-flat,4,1800,2a3ff7c414940aff,a38c16fb125a420abb490833589e0ad87ff266ae0acc28a32fabd744c82616a5,1800,384.001745646958,384.001740765634,,167,0,112,22213,1727,140,123863,0,0,0,0,,,False,0,626.0,1092.0,7252.0,192.0,364.0,628.0,2056.20288085938,3810.92626953125,-598.185119628906,-0.303999692201614,3907.533203125,-63.8399887084961,65.5611190795898,16073.3154296875,1245.55920410156,180.946899414063,5108.4052734375,212.89469909668,,,,,,,,2,,,,,,,,,,,,
godot-controls-final,034-barrel-Sand-flat-s00,2,barrel,flat,barrel-Sand-flat,0,1800,98fcffe7752dc15a,35d17d1d1171b209be041b434b3cd8c346e302a47338f685205242bed1c907c4,1800,384.002147197516,384.001916244972,,155,0,112,21760,199,154,132019,0,0,0,0,,,False,0,29.0,1052.0,8689.0,213.0,370.0,746.0,1849.91784667969,4141.173828125,-596.65234375,-2.12799906730652,3943.09936523438,-57.1519927978516,0.12000048905611,2247.72192382813,1204.31945800781,558.082824707031,5017.6279296875,215.162826538086,,,,,,,,,0.4,,,,,,,,,,,
godot-controls-final,034-barrel-Sand-flat-s01,2,barrel,flat,barrel-Sand-flat,1,1800,ddc238f44b291e21,6322d454103c98fa9bfcba477094bc87058fc3c93ddf1b3d216df1967b511232,1800,384.001748569336,384.001747931786,,156,0,112,19179,1735,135,125252,0,0,0,0,,,False,0,631.0,1067.0,7327.0,208.0,378.0,678.0,-1475.13012695313,4144.06005859375,-590.760375976563,-2.73599863052368,3940.66748046875,-57.4559936523438,-0.199999898672104,16381.3876953125,1190.51953125,-225.304916381836,5137.8505859375,211.156463623047,,,,,,,,,0.4,,,,,,,,,,,
godot-controls-final,034-barrel-Sand-flat-s02,2,barrel,flat,barrel-Sand-flat,2,1800,f3449b68b8e32b20,b0eee53ec10fda4c06f0a98a3ff6510201207308dad776c5fa38d9f4b6c8d142,1800,384.001934087356,384.001922206708,,158,0,112,19104,1733,127,138522,0,0,0,0,,,False,0,523.0,931.0,6696.0,194.0,359.0,1661.0,-1476.00854492188,4145.634765625,-583.44970703125,-2.73599863052368,3935.8037109375,-57.4559936523438,-0.159999877214432,3235.4970703125,1192.07946777344,-686.598693847656,5079.0341796875,202.061462402344,,,,,,,,,0.4,,,,,,,,,,,
godot-controls-final,034-barrel-Sand-flat-s03,2,barrel,flat,barrel-Sand-flat,3,1800,b5560fe35370359e,fd202d1906f881388f0d4e90ff0fc4f614e3f6fcbf1c515305c4da5e058c10dc,1800,384.001743590888,384.001739166268,,154,0,112,17226,1736,128,136697,0,0,0,0,,,False,0,578.0,1029.0,6659.0,221.0,387.0,591.0,-1165.68811035156,4153.50146484375,-587.071044921875,-3.34399890899658,3945.53125,-57.4559936523438,-0.159999877214432,17638.51953125,1178.51953125,-182.854904174805,5144.24853515625,209.705459594727,,,,,,,,,0.4,,,,,,,,,,,
